source,concept_a,concept_b,docs_both,docs_a,docs_b,in_domain,lift,jaccard
all,DTCO,MRAM,18,466,3117,978703.2135569395,12.128324282885155,0.005049088359046283
all,FinFET,SiC,18,9027,17753,978703.2135569395,0.10992799931270679,0.000672595471190494
all,HBM,RISCV,18,1529,1247,978703.2135569395,9.239523630565502,0.006526468455402465
all,Node,RISCV,18,770,1247,978703.2135569395,18.34705406640864,0.009004502251125562
all,3DIC,MLforEDA,17,10338,131,978703.2135569395,12.285479517844912,0.0016264829697665518
all,3DNAND,FeRAM,17,3431,1722,978703.2135569395,2.8160870180485253,0.003309968847352025
all,CFET,HKMG,17,698,2316,978703.2135569395,10.292146467372836,0.005672339005672339
all,CIM,DTCO,17,6670,466,978703.2135569395,5.352888351039493,0.002387975839303273
all,CNT,FeFET,17,2147,5051,978703.2135569395,1.5342301842554773,0.002367358306642529
all,Chiplet,GAA,17,3475,1081,978703.2135569395,4.429140252621932,0.003745318352059925
all,EUV,RuMo,17,4563,129,978703.2135569395,28.265700741671672,0.0036363636363636364
all,Airgap,Node,16,270,770,978703.2135569395,75.3210746364167,0.015625
all,BSPDN,Chiplet,16,287,3475,978703.2135569395,15.70125226672452,0.004271222637479978
all,CFET,HybridBonding,16,698,1658,978703.2135569395,13.531035957389053,0.006837606837606838
all,CPO,NIL,16,7770,2411,978703.2135569395,0.8358970023658742,0.001574028529267093
all,CPO,CompLitho,15,7770,853,978703.2135569395,2.2149923132006037,0.0017425650557620818
all,Chiplet,Photonic-computing,15,3475,1341,978703.2135569395,3.1503491334940836,0.003124349093938763
all,FinFET,HybridBonding,15,9027,1658,978703.2135569395,0.9808764434049475,0.0014058106841611997
all,3DNAND,NIL,14,3431,2411,978703.2135569395,1.6563843616540328,0.0024021962937542897
all,AIAccel,GaN,14,2307,11273,978703.2135569395,0.526856022055036,0.0010319917440660474
all,Airgap,FinFET,14,270,9027,978703.2135569395,5.621754075139664,0.0015081331466120867
all,CFET,FeFET,14,698,5051,978703.2135569395,3.886388916092292,0.0024411508282476025
all,DTCO,HybridBonding,14,466,1658,978703.2135569395,17.734077705955716,0.006635071090047393
all,FanOut,FinFET,14,2255,9027,978703.2135569395,0.6731146786198268,0.0012424565140220093
all,FanOut,SiC,14,2255,17753,978703.2135569395,0.3422636289022236,0.0007002100630189057
all,HBM,Node,14,1529,770,978703.2135569395,11.638066633651697,0.00612691466083151
all,HybridBonding,Resist,14,1658,6332,978703.2135569395,1.305129534266482,0.0017552657973921766
all,MRAM,RISCV,14,3117,1247,978703.2135569395,3.525135330194366,0.003218390804597701
all,Resist,SiC,14,6332,17753,978703.2135569395,0.12188952671739013,0.0005816127290100121
all,CPO,DRAM,13,7770,7891,978703.2135569395,0.2075110865634393,0.0008307770961145194
all,CoWoS,Node,13,119,770,978703.2135569395,138.85345166692363,0.014840182648401826
all,CoWoS,UCIe,13,119,216,978703.2135569395,494.9868415904222,0.040372670807453416
all,FeRAM,HKMG,13,1722,2316,978703.2135569395,3.1902349198927755,0.003229813664596273
all,GAA,MultiPatterning,13,1081,560,978703.2135569395,21.01748013783569,0.007985257985257985
all,HBM,Neuromorphic,13,1529,20591,978703.2135569395,0.40411916094706246,0.0005880490342425476
all,MultiPatterning,RRAM,13,560,22018,978703.2135569395,1.0318782827232438,0.0005761134500332373
all,OxideSemi,Resist,13,5345,6332,978703.2135569395,0.37592893200026395,0.0011145404663923182
all,3DNAND,CompLitho,12,3431,853,978703.2135569395,4.012938565682003,0.0028089887640449437
all,3DNAND,Resist,12,3431,6332,978703.2135569395,0.5405932717193223,0.0012306430109732336
all,CIM,TFET,12,6670,3431,978703.2135569395,0.5131988900339952,0.0011894142134998512
all,CNT,OxideSemi,12,2147,5345,978703.2135569395,1.0234167163164363,0.0016042780748663102
all,CompLitho,DTCO,12,853,466,978703.2135569395,29.54590604904496,0.009181331293037491
all,DTCO,FeFET,12,466,5051,978703.2135569395,4.989637271794764,0.0021798365122615805
all,DTCO,Neuromorphic,12,466,20591,978703.2135569395,1.2239647350704361,0.0005702066999287242
all,FanOut,Node,12,2255,770,978703.2135569395,6.763865904157154,0.003982741453700631
all,GlassSubstrate,HBM,12,615,1529,978703.2135569395,12.489632484894504,0.005628517823639775
all,HBM,RRAM,12,1529,22018,978703.2135569395,0.3488565709060823,0.0005098789037603569
all,MultiPatterning,RuMo,12,560,129,978703.2135569395,162.57528464400988,0.01772525849335303
all,Node,RuMo,12,770,129,978703.2135569395,118.236570650189,0.013528748590755355
all,3DNAND,HKMG,11,3431,2316,978703.2135569395,1.3548288198688196,0.0019177126917712692
all,3DNAND,Node,11,3431,770,978703.2135569395,4.075043567293749,0.0026252983293556086
all,AIAccel,GAA,11,2307,1081,978703.2135569395,4.316884320265008,0.003257328990228013
all,AIAccel,OxideSemi,11,2307,5345,978703.2135569395,0.8730686529853084,0.0014396021463159272
all,BSPDN,HybridBonding,11,287,1658,978703.2135569395,22.62441073188875,0.005687693898655636
all,CFET,CIM,11,698,6670,978703.2135569395,2.312397243167743,0.0014951746635857007
all,CIM,GaN,11,6670,11273,978703.2135569395,0.1431786814274004,0.0006134285076957395
all,CompLitho,NIL,11,853,2411,978703.2135569395,5.23476822920657,0.003381494005533354
all,Cryo,Node,11,592,770,978703.2135569395,23.61735553950144,0.008142116950407105
all,GAA,Ga2O3,11,1081,10440,978703.2135569395,0.9539321960585607,0.0009556907037358819
all,GAA,SiC,11,1081,17753,978703.2135569395,0.5609785459838548,0.0005843914360091377
all,Ga2O3,Resist,11,10440,6332,978703.2135569395,0.1628554491376033,0.000656285424497345
all,RRAM,Resist,11,22018,6332,978703.2135569395,0.07721913384488048,0.00038815766258513
all,3DNAND,Chiplet,10,3431,3475,978703.2135569395,0.8208720854980213,0.0014501160092807424
all,3DNAND,EUV,10,3431,4563,978703.2135569395,0.6251436548554951,0.00125250501002004
all,AIAccel,DTCO,10,2307,466,978703.2135569395,9.103690889985318,0.003619254433586681
all,AIAccel,FeRAM,10,2307,1722,978703.2135569395,2.46360043828871,0.002488181139586962
all,Airgap,FanOut,10,270,2255,978703.2135569395,16.07461958704015,0.003976143141153081
all,Airgap,GAA,10,270,1081,978703.2135569395,33.53216204327062,0.007457121551081283
all,CIM,Ga2O3,10,6670,10440,978703.2135569395,0.14054800380800112,0.0005847953216374269
all,CNT,DRAM,10,2147,7891,978703.2135569395,0.5776794606420134,0.000997207818109294
all,CNT,MRAM,10,2147,3117,978703.2135569395,1.4624538414905766,0.001903311762466692
all,Chiplet,MLforEDA,10,3475,131,978703.2135569395,21.49932920109703,0.0027808676307007787
all,Cryo,Neuromorphic,10,592,20591,978703.2135569395,0.8028822727235688,0.00047229962688329476
all,FanOut,Neuromorphic,10,2255,20591,978703.2135569395,0.21077884942454667,0.00043790506218251883
all,FinFET,OxideSemi,10,9027,5345,978703.2135569395,0.20284292399942663,0.0006962818548948615
all,GlassSubstrate,HybridBonding,10,615,1658,978703.2135569395,9.598234855952803,0.004418912947414936
all,Neuromorphic,Resist,10,20591,6332,978703.2135569395,0.07506416700131913,0.0003715676438895701
all,Neuromorphic,SiC,10,20591,17753,978703.2135569395,0.026773294961547497,0.0002608650284342881
all,Resist,TFET,10,6332,3431,978703.2135569395,0.45049439309943523,0.0010253255408592228
all,2D-channel,3DNAND,9,2765,3431,978703.2135569395,0.9284909393833857,0.0014546630030709553
all,2D-channel,Photonic-computing,9,2765,1341,978703.2135569395,2.3755797263418317,0.002196729314132292
all,3DIC,NIL,9,10338,2411,978703.2135569395,0.3533944995129956,0.000706436420722135
all,Airgap,Resist,9,270,6332,978703.2135569395,5.152154209080541,0.0013650841801911117
all,BSPDN,EUV,9,287,4563,978703.2135569395,6.726066522049767,0.0018591200165255113
all,BSPDN,SiC,9,287,17753,978703.2135569395,1.72878057455715,0.0004991403693638733
all,CFET,HighNA,9,698,730,978703.2135569395,17.286825218849266,0.006342494714587738
all,CFET,Resist,9,698,6332,978703.2135569395,1.992953633885023,0.00128186867967526
all,CPO,CoWoS,9,7770,119,978703.2135569395,9.526328284840915,0.0011421319796954316
all,Chiplet,FeFET,9,3475,5051,978703.2135569395,0.5018354608610849,0.0010567101091933778
all,Cryo,GAA,9,592,1081,978703.2135569395,13.764046244112771,0.005408653846153846
all,DRAM,Ga2O3,9,7891,10440,978703.2135569395,0.10692050017227608,0.0004912127496998145
all,FeFET,Resist,9,5051,6332,978703.2135569395,0.2754071741143825,0.0007912783541410233
all,FeRAM,Node,9,1722,770,978703.2135569395,6.643082584440062,0.003624647603705195
all,GAA,HybridBonding,9,1081,1658,978703.2135569395,4.914544859176575,0.0032967032967032967
all,HBM,PCM,9,1529,2848,978703.2135569395,2.022767901565165,0.0020604395604395605
all,NIL,OxideSemi,9,2411,5345,978703.2135569395,0.6835158720234515,0.0011617400283980895
all,Node,UCIe,9,770,216,978703.2135569395,52.96013060373049,0.009211873080859774
all,2D-channel,CNT,8,2765,2147,978703.2135569395,1.3189059309732014,0.0016313213703099511
all,2D-channel,DSA,8,2765,518,978703.2135569395,5.466585007334872,0.0024427480916030535
all,2D-channel,MRAM,8,2765,3117,978703.2135569395,0.9084668058387755,0.001361933946203609
all,AIAccel,CNT,8,2307,2147,978703.2135569395,1.5807433459648468,0.001799370220422852
all,AIAccel,UCIe,8,2307,216,978703.2135569395,15.712296128641325,0.0031809145129224653
all,CFET,GaN,8,698,11273,978703.2135569395,0.9950526753016521,0.0006687285797876786
all,CPO,UCIe,8,7770,216,978703.2135569395,4.665156649778061,0.001002757583354224
all,Cryo,DRAM,8,592,7891,978703.2135569395,1.6760510837816252,0.0009439528023598821
all,DTCO,GaN,8,466,11273,978703.2135569395,1.4904437067823029,0.0006819537976302106
all,DTCO,HBM,8,466,1529,978703.2135569395,10.988732443791303,0.004026170105686965
all,FanOut,MLforEDA,8,2255,131,978703.2135569395,26.504716265653986,0.00336417157275021
all,FeFET,SiC,8,5051,17753,978703.2135569395,0.08731560745250042,0.00035093876118617303
all,FinFET,UCIe,8,9027,216,978703.2135569395,4.015538625099761,0.0008662696264212236
all,GAA,RISCV,8,1081,1247,978703.2135569395,5.808297515113435,0.0034482758620689655
all,HKMG,Resist,8,2316,6332,978703.2135569395,0.5339019905782943,0.000925925925925926
all,NIL,Node,8,2411,770,978703.2135569395,4.217480330118729,0.0025212732429877086
all,2D-channel,AIAccel,7,2765,2307,978703.2135569395,1.0740050518311792,0.0013820335636722605
all,2D-channel,CPO,7,2765,7770,978703.2135569395,0.3188841254278675,0.0006648936170212766
all,3DIC,Cryo,7,10338,592,978703.2135569395,1.1194142207734283,0.0006408495834477708
all,BSPDN,FanOut,7,287,2255,978703.2135569395,10.585725093904488,0.0027613412228796844
all,CFET,MultiPatterning,7,698,560,978703.2135569395,17.526920013555507,0.005595523581135092
all,CPO,HighNA,7,7770,730,978703.2135569395,1.207828228504183,0.0008242081714352997
all,Chiplet,Ga2O3,7,3475,10440,978703.2135569395,0.18883989346174304,0.0005033074489502444
all,CompLitho,GaN,7,853,11273,978703.2135569395,0.7124600485820446,0.0005776054129878703
all,Cryo,RRAM,7,592,22018,978703.2135569395,0.5255928882893861,0.0003096934035305048
all,DSA,FinFET,7,518,9027,978703.2135569395,1.4651289578066693,0.0007339064793457748
all,DTCO,EUV,7,466,4563,978703.2135569395,3.221904540485928,0.0013938669852648347
all,DTCO,FanOut,7,466,2255,978703.2135569395,6.519534553542035,0.002579218865143699
all,DTCO,MultiPatterning,7,466,560,978703.2135569395,26.252768603995158,0.0068694798822374874
all,FeRAM,FinFET,7,1722,9027,978703.2135569395,0.44072984909631513,0.0006516477378514243
all,GaN,HybridBonding,7,11273,1658,978703.2135569395,0.36654307686398313,0.0005416279789538842
all,GlassSubstrate,Resist,7,615,6332,978703.2135569395,1.759272168954331,0.0010086455331412103
all,HBM,Resist,7,1529,6332,978703.2135569395,0.7076209181863398,0.00089126559714795
all,MRAM,TFET,7,3117,3431,978703.2135569395,0.6406067847205443,0.001070172756459257
all,OxideSemi,PCM,7,5345,2848,978703.2135569395,0.45005061533004803,0.0008551184949914489
all,AIAccel,CFET,6,2307,698,978703.2135569395,3.6466933708307945,0.0020006668889629878
all,AIAccel,CoWoS,6,2307,119,978703.2135569395,21.38984851125962,0.0024793388429752068
all,BSPDN,RuMo,6,287,129,978703.2135569395,158.61003379903403,0.014634146341463415
all,CFET,Chiplet,6,698,3475,978703.2135569395,2.4209846349659405,0.0014398848092152627
all,CFET,RRAM,6,698,22018,978703.2135569395,0.3820929060998566,0.0002642007926023778
all,CFET,TFET,6,698,3431,978703.2135569395,2.452031945936066,0.0014552510308028135
all,CIM,Cryo,6,6670,592,978703.2135569395,1.4871498240765522,0.0008269018743109151
all,CNT,PCM,6,2147,2848,978703.2135569395,0.960351535939493,0.0012026458208057728
all,CPO,DTCO,6,7770,466,978703.2135569395,1.62179265507306,0.0007290400972053463
all,CPO,FeFET,6,7770,5051,978703.2135569395,0.14962490145793822,0.0004682013265704253
all,CPO,Ga2O3,6,7770,10440,978703.2135569395,0.07239036180690095,0.0003295978905735003
all,CompLitho,DSA,6,853,518,978703.2135569395,13.28995387920362,0.004395604395604396
all,Cryo,DTCO,6,592,466,978703.2135569395,21.286028597833912,0.005703422053231939
all,Cryo,HKMG,6,592,2316,978703.2135569395,4.282940123743783,0.002067539627842867
all,DRAM,DSA,6,7891,518,978703.2135569395,1.4366152146699642,0.0007140307033202428
all,DRAM,UCIe,6,7891,216,978703.2135569395,3.445216116662229,0.0007406493025552401
all,EUV,HybridBonding,6,4563,1658,978703.2135569395,0.7761886175425343,0.0009654062751407884
all,FeRAM,Ga2O3,6,1722,10440,978703.2135569395,0.3266394374213823,0.0004935834155972359
all,FeRAM,TFET,6,1722,3431,978703.2135569395,0.993913065193597,0.0011657276083155237
all,GaN,GlassSubstrate,6,11273,615,978703.2135569395,0.8470082528787233,0.000504965494024575
all,HybridBonding,UCIe,6,1658,216,978703.2135569395,16.396984545586037,0.0032119914346895075
all,MRAM,OxideSemi,6,3117,5345,978703.2135569395,0.3524664244355773,0.0007095553453169347
all,2D-channel,DTCO,5,2765,466,978703.2135569395,3.7978688758040016,0.0015499070055796653
all,2D-channel,PCM,5,2765,2848,978703.2135569395,0.62142096071793,0.000891583452211127
all,3DNAND,BSPDN,5,3431,287,978703.2135569395,4.969565325967986,0.00134661998384056
all,3DNAND,CFET,5,3431,698,978703.2135569395,2.043359954946722,0.0012124151309408342
all,BSPDN,DRAM,5,287,7891,978703.2135569395,2.1607627212515728,0.0006117704637220115
all,CFET,CNT,5,698,2147,978703.2135569395,3.2653786704341887,0.0017605633802816902
all,CFET,CPO,5,698,7770,978703.2135569395,0.9022867445845821,0.0005908070424199456
all,CNT,RISCV,5,2147,1247,978703.2135569395,1.8277741074282787,0.0014753614635585719
all,Chiplet,EUV,5,3475,4563,978703.2135569395,0.30861408342578467,0.0006224324660774306
all,Chiplet,MRAM,5,3475,3117,978703.2135569395,0.4517825032633479,0.0007590708972218005
all,CoWoS,FinFET,5,119,9027,978703.2135569395,4.555442978054351,0.0005469861065528935
all,CompLitho,Neuromorphic,5,853,20591,978703.2135569395,0.27860861984311414,0.00023321983301459955
all,DTCO,FeRAM,5,466,1722,978703.2135569395,6.098204089197482,0.0022904260192395786
all,EUV,HBM,5,4563,1529,978703.2135569395,0.7013956441495106,0.000821422704123542
all,FeFET,Photonic-computing,5,5051,1341,978703.2135569395,0.7224617725131618,0.0007828401440425865
all,FeRAM,GAA,5,1722,1081,978703.2135569395,2.628828034751181,0.0017869907076483202
all,GlassSubstrate,UCIe,5,615,216,978703.2135569395,36.837669886967014,0.006053268765133172
all,MLforEDA,RISCV,5,131,1247,978703.2135569395,29.955961898080265,0.003641660597232338
all,NIL,RRAM,5,2411,22018,978703.2135569395,0.09218196061720584,0.00020471667212577794
all,OxideSemi,SiC,5,5345,17753,978703.2135569395,0.05157052540254673,0.00021651582730697615
all,RRAM,TFET,5,22018,3431,978703.2135569395,0.06477723901139122,0.00019650998270712153
all,2D-channel,Chiplet,4,2765,3475,978703.2135569395,0.40743755882006666,0.0006414368184733803
all,2D-channel,Cryo,4,2765,592,978703.2135569395,2.391630940709006,0.0011929615269907546
all,2D-channel,MultiPatterning,4,2765,560,978703.2135569395,2.528295565892378,0.0012044564890093346
all,2D-channel,SiC,4,2765,17753,978703.2135569395,0.07975246532415545,0.00019498878814468168
all,3DIC,DSA,4,10338,518,978703.2135569395,0.731046021729586,0.00036859565057132326
all,3DNAND,DTCO,4,3431,466,978703.2135569395,2.448524031850321,0.0010274852298998202
all,3DNAND,RuMo,4,3431,129,978703.2135569395,8.845055804978678,0.0011248593925759281
all,AIAccel,EUV,4,2307,4563,978703.2135569395,0.3718886657666586,0.0005825808330905913
all,AIAccel,GlassSubstrate,4,2307,615,978703.2135569395,2.7592324908833548,0.0013708019191226869
all,Airgap,Chiplet,4,270,3475,978703.2135569395,4.172462407916608,0.0010692328254477412
all,Airgap,RRAM,4,270,22018,978703.2135569395,0.6585206134758023,0.0001795009872554299
all,BSPDN,CIM,4,287,6670,978703.2135569395,2.0450469125512636,0.0005752912411908529
all,CFET,RuMo,4,698,129,978703.2135569395,43.477631041378004,0.004860267314702308
all,CNT,CPO,4,2147,7770,978703.2135569395,0.23467019942991646,0.00040351054171290223
all,CNT,GaN,4,2147,11273,978703.2135569395,0.16174819919901098,0.0002981514609421586
all,CNT,Resist,4,2147,6332,978703.2135569395,0.28796390549122725,0.00047197640117994103
all,CPO,EUV,4,7770,4563,978703.2135569395,0.11041790887048666,0.0003244383161651391
all,CPO,RISCV,4,7770,1247,978703.2135569395,0.40403922868967973,0.0004438033950959725
all,CPO,TFET,4,7770,3431,978703.2135569395,0.14684841683941435,0.00035723854603911763
all,Chiplet,HKMG,4,3475,2316,978703.2135569395,0.4864269646534906,0.0006912044237083118
all,CoWoS,GlassSubstrate,4,119,615,978703.2135569395,53.49201139888991,0.005479452054794521
all,Cryo,FeFET,4,592,5051,978703.2135569395,1.3092178877569594,0.0007093456286575634
all,Cryo,GaN,4,592,11273,978703.2135569395,0.5866104454058726,0.0003372396931118793
all,Cryo,MRAM,4,592,3117,978703.2135569395,2.1215462146488298,0.0010796221322537112
all,Cryo,RISCV,4,592,1247,978703.2135569395,5.303014876552046,0.0021798365122615805
all,DRAM,Photonic-computing,4,7891,1341,978703.2135569395,0.36995609306440047,0.00043346337234503684
all,DTCO,Resist,4,466,6332,978703.2135569395,1.3267349894628002,0.0005887547836326171
all,DTCO,TFET,4,466,3431,978703.2135569395,2.448524031850321,0.0010274852298998202
all,EUV,MRAM,4,4563,3117,978703.2135569395,0.27524772278591,0.0005211047420531526
all,FanOut,GAA,4,2255,1081,978703.2135569395,1.605974944866176,0.0012004801920768306
all,FanOut,HighNA,4,2255,730,978703.2135569395,2.3781628978086795,0.0013418316001341832
all,FanOut,NIL,4,2255,2411,978703.2135569395,0.7200576173373439,0.000858000858000858
all,FinFET,HighNA,4,9027,730,978703.2135569395,0.5940796870010604,0.00041013021634368914
all,FinFET,PCM,4,9027,2848,978703.2135569395,0.15227463887316506,0.0003369556060988965
all,GAA,HBM,4,1081,1529,978703.2135569395,2.368524199263065,0.0015349194167306216
all,GAA,HighNA,4,1081,730,978703.2135569395,4.960922603661954,0.002213613724405091
all,GAA,SiQubit,4,1081,309,978703.2135569395,11.71997896658002,0.002886002886002886
all,HBM,Photonic-computing,4,1529,1341,978703.2135569395,1.9093025051479295,0.0013956734124214933
all,HBM,SiC,4,1529,17753,978703.2135569395,0.14422208412118365,0.00020749040356883493
all,HKMG,MRAM,4,2316,3117,978703.2135569395,0.5422950600484056,0.0007367839381101492
all,HighNA,NIL,4,730,2411,978703.2135569395,2.224287571363987,0.001275103602167676
all,HybridBonding,RISCV,4,1658,1247,978703.2135569395,1.8934769643659901,0.0013788348845225785
all,MultiPatterning,PCM,4,560,2848,978703.2135569395,2.4546127948358234,0.0011750881316098707
all,OxideSemi,TFET,4,5345,3431,978703.2135569395,0.21347281549901767,0.00045599635202918376
all,PCM,Resist,4,2848,6332,978703.2135569395,0.21708514925901154,0.00043591979075850045
all,2D-channel,CompLitho,3,2765,853,978703.2135569395,1.2448817557735037,0.0008298755186721991
all,2D-channel,EUV,3,2765,4563,978703.2135569395,0.23271622565741806,0.00040955631399317407
all,2D-channel,RISCV,3,2765,1247,978703.2135569395,0.8515510326181224,0.0007483162883512097
all,3DIC,RuMo,3,10338,129,978703.2135569395,2.2016386003251482,0.00028669724770642203
all,3DNAND,CPO,3,3431,7770,978703.2135569395,0.11013631262956075,0.0002679049830326844
all,3DNAND,FanOut,3,3431,2255,978703.2135569395,0.37949407943755525,0.0005278901988386416
all,3DNAND,Ga2O3,3,3431,10440,978703.2135569395,0.08196926715820757,0.00021632535333141045
all,3DNAND,Photonic-computing,3,3431,1341,978703.2135569395,0.6381499993524885,0.0006290626965820927
all,AIAccel,Cryo,3,2307,592,978703.2135569395,2.149824301385046,0.0010359116022099447
all,Airgap,BSPDN,3,270,287,978703.2135569395,37.89017474088035,0.005415162454873646
all,Airgap,DRAM,3,270,7891,978703.2135569395,1.3780864466648917,0.00036773719048786466
all,Airgap,GaN,3,270,11273,978703.2135569395,0.9646482880007682,0.00025996533795493934
all,Airgap,SiC,3,270,17753,978703.2135569395,0.6125432406146939,0.0001664816870144284
all,BSPDN,CPO,3,287,7770,978703.2135569395,1.31664699871785,0.00037248572138068043
all,BSPDN,Ga2O3,3,287,10440,978703.2135569395,0.9799183122641469,0.0002797463632972771
all,BSPDN,HBM,3,287,1529,978703.2135569395,6.690874545479199,0.001654715940430226
all,BSPDN,MultiPatterning,3,287,560,978703.2135569395,18.268477107210167,0.0035545023696682463
all,BSPDN,OxideSemi,3,287,5345,978703.2135569395,1.9140032142259484,0.0005329543435779002
all,CFET,Neuromorphic,3,698,20591,978703.2135569395,0.20428637770158425,0.0001409377055341539
all,CIM,EUV,3,6670,4563,978703.2135569395,0.09647081918182324,0.0002671415850400712
all,CIM,NIL,3,6670,2411,978703.2135569395,0.1825783276344502,0.00033046926635822867
all,CIM,Resist,3,6670,6332,978703.2135569395,0.06951932216150654,0.00023078698361412417
all,CIM,SiC,3,6670,17753,978703.2135569395,0.024795603443173515,0.00012285012285012285
all,CNT,Chiplet,3,2147,3475,978703.2135569395,0.39353685961952173,0.0005339028296849973
all,CNT,HBM,3,2147,1529,978703.2135569395,0.8944019536807313,0.0008167710318540703
all,CPO,GAA,3,7770,1081,978703.2135569395,0.3495630792155624,0.0003390596745027125
all,CPO,HKMG,3,7770,2316,978703.2135569395,0.16315962376166793,0.0002975304968759298
all,Chiplet,CompLitho,3,3475,853,978703.2135569395,0.9905318143061116,0.0006936416184971098
all,Chiplet,Cryo,3,3475,592,978703.2135569395,1.427235874329583,0.0007381889763779527
all,Chiplet,HighNA,3,3475,730,978703.2135569395,1.1574296405522098,0.0007139457401237506
all,Chiplet,OxideSemi,3,3475,5345,978703.2135569395,0.15807738776484812,0.0003402517863218782
all,Chiplet,PCM,3,3475,2848,978703.2135569395,0.29667262556289087,0.00047468354430379745
all,CompLitho,FanOut,3,853,2255,978703.2135569395,1.5264292925559813,0.000966183574879227
all,CompLitho,Photonic-computing,3,853,1341,978703.2135569395,2.5668143584740775,0.0013692377909630307
all,DRAM,GaN,3,7891,11273,978703.2135569395,0.03300659457105657,0.0001565680288085173
all,DSA,HighNA,3,518,730,978703.2135569395,7.764610040384033,0.0024096385542168677
all,DTCO,UCIe,3,466,216,978703.2135569395,29.16974289332795,0.004418262150220913
all,EUV,HKMG,3,4563,2316,978703.2135569395,0.2778326269182906,0.0004363001745200698
all,EUV,SiQubit,3,4563,309,978703.2135569395,2.0823959998147603,0.0006161429451632779
all,FinFET,SiQubit,3,9027,309,978703.2135569395,1.0526169211426555,0.0003214400514304082
all,GAA,RuMo,3,1081,129,978703.2135569395,21.0550784922862,0.0024855012427506215
all,Ga2O3,NIL,3,10440,2411,978703.2135569395,0.1166472648775654,0.00023349937733499379
all,Ga2O3,TFET,3,10440,3431,978703.2135569395,0.08196926715820757,0.00021632535333141045
all,GaN,MRAM,3,11273,3117,978703.2135569395,0.08355952446589908,0.00020852158198373532
all,GaN,Photonic-computing,3,11273,1341,978703.2135569395,0.1942244875169332,0.00023788755848069146
all,HKMG,MultiPatterning,3,2316,560,978703.2135569395,2.2638397796931424,0.0010442046641141664
all,HKMG,PCM,3,2316,2848,978703.2135569395,0.4451370353329213,0.0005812826971517147
all,MRAM,MultiPatterning,3,3117,560,978703.2135569395,1.6820830701858576,0.0008165487207403375
all,MRAM,Resist,3,3117,6332,978703.2135569395,0.14876287417941886,0.0003175947491001482
all,Node,PCM,3,770,2848,978703.2135569395,1.3388797062740854,0.0008298755186721991
all,Node,Photonic-computing,3,770,1341,978703.2135569395,2.843496945166738,0.0014231499051233396
all,OxideSemi,RISCV,3,5345,1247,978703.2135569395,0.44051236766868257,0.0004553042950371832
all,Photonic-computing,Resist,3,1341,6332,978703.2135569395,0.34578216168325776,0.0003911342894393742
all,Photonic-computing,SiC,3,1341,17753,978703.2135569395,0.12333085381503904,0.00015714210884710072
all,RISCV,UCIe,3,1247,216,978703.2135569395,10.900641690690318,0.002054794520547945
all,Resist,RuMo,3,6332,129,978703.2135569395,3.5945261923817724,0.0004645401052957572
all,2D-channel,Airgap,2,2765,270,978703.2135569395,2.6219361424069105,0.0006594131223211342
all,2D-channel,NIL,2,2765,2411,978703.2135569395,0.29362204829940514,0.00038654812524159255
all,2D-channel,RuMo,2,2765,129,978703.2135569395,5.487773321316789,0.0006915629322268327
all,3DIC,MultiPatterning,2,10338,560,978703.2135569395,0.3381087850499335,0.00018355359765051394
all,3DIC,SiQubit,2,10338,309,978703.2135569395,0.612753785203763,0.00018788163457022076
all,3DNAND,HighNA,2,3431,730,978703.2135569395,0.7815152046864723,0.00048088482808367395
all,3DNAND,RISCV,2,3431,1247,978703.2135569395,0.4575028864644144,0.000427715996578272
all,AIAccel,HKMG,2,2307,2316,978703.2135569395,0.36634887346573036,0.00043280675178532783
all,AIAccel,TFET,2,2307,3431,978703.2135569395,0.2472934977984936,0.0003486750348675035
all,Airgap,EUV,2,270,4563,978703.2135569395,1.5887910220808914,0.00041399296211964395
all,Airgap,HybridBonding,2,270,1658,978703.2135569395,4.372529212156277,0.0010384215991692627
all,Airgap,MultiPatterning,2,270,560,978703.2135569395,12.94580970313412,0.0024154589371980675
all,Airgap,Neuromorphic,2,270,20591,978703.2135569395,0.35207874477952056,9.588187353180882e-05
all,BSPDN,CNT,2,287,2147,978703.2135569395,3.1766331874049665,0.0008223684210526315
all,CFET,CompLitho,2,698,853,978703.2135569395,3.2875817141487467,0.0012911555842479018
all,CFET,Ga2O3,2,698,10440,978703.2135569395,0.26861180097403076,0.00017959770114942528
all,CFET,HBM,2,698,1529,978703.2135569395,1.8340792689135914,0.0008988764044943821
all,CFET,RISCV,2,698,1247,978703.2135569395,2.2488429848988623,0.001029336078229542
all,CIM,CompLitho,2,6670,853,978703.2135569395,0.34403778657808476,0.00026592208482914504
all,CIM,FanOut,2,6670,2255,978703.2135569395,0.13013934898053495,0.0002241398632746834
all,CIM,UCIe,2,6670,216,978703.2135569395,1.358630703477344,0.0002905287623474724
all,CNT,Cryo,2,2147,592,978703.2135569395,1.5400231837588267,0.0007307270734380709
all,CNT,DTCO,2,2147,466,978703.2135569395,1.9564243021142176,0.0007659900421294523
all,CNT,Ga2O3,2,2147,10440,978703.2135569395,0.08732698513268443,0.00015891934843067143
all,CPO,MRAM,2,7770,3117,978703.2135569395,0.08082080817709827,0.00018373909049150208
all,CPO,MultiPatterning,2,7770,560,978703.2135569395,0.44985439122859877,0.00024015369836695484
all,Chiplet,DSA,2,3475,518,978703.2135569395,1.0874178090130158,0.0005011275369581559
