source,category,concept,label,year,docs,docs_raw,in_domain_total,share_pct,est_docs,partial_year
ieee,Design & compute,DTCO,DTCO / STCO,2024,64.0,64,22989.7176,0.2783853247505746,64.0,False
ieee,Design & compute,DTCO,DTCO / STCO,2025,77.0,77,25066.852285228524,0.30717857640775587,77.0,False
ieee,Design & compute,DTCO,DTCO / STCO,2026,41.0,41,13916.627325465093,0.2946116112844157,41.0,True
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2014,0.0,0,7137.0804,0.0,0.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2015,0.0,0,7718.1572,0.0,0.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2016,0.0,0,7973.082716543308,0.0,0.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2017,0.0,0,8041.0714,0.0,0.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2018,0.0,0,14043.661566156616,0.0,0.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2019,1.0,1,17535.061506150614,0.005702859950900309,1.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2020,3.0,3,16396.6289,0.018296443850113604,3.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2021,6.0,6,18214.6793,0.03294046467235907,6.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2022,7.0,7,18038.9874,0.038804838901323246,7.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2023,7.0,7,21153.6624,0.03309119653909197,7.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2024,9.0,9,22989.7176,0.03914793629304955,9.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2025,16.0,16,25066.852285228524,0.06382931457823499,16.0,False
ieee,Design & compute,MLforEDA,ML for EDA / chip design,2026,9.0,9,13916.627325465093,0.0646708415014571,9.0,True
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2014,84.0,84,7137.0804,1.1769518527491998,84.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2015,103.0,103,7718.1572,1.3345154462518591,103.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2016,129.0,129,7973.082716543308,1.6179438315914942,129.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2017,178.0,178,8041.0714,2.2136353620737657,178.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2018,325.0,325,14043.661566156616,2.3142112793661123,325.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2019,437.0,437,17535.061506150614,2.4921497985434353,437.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2020,470.0,470,16396.6289,2.8664428698511313,470.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2021,515.0,515,18214.6793,2.8273898843774865,515.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2022,587.49,587,18038.9874,3.256754451901544,587.5,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2023,716.0,716,21153.6624,3.384756674569979,716.0,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2024,798.67,701,22989.7176,3.4740429637407204,798.7,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2025,1010.68,660,25066.852285228524,4.031938228620689,1010.7,False
ieee,Design & compute,Neuromorphic,Neuromorphic hardware,2026,586.33,510,13916.627325465093,4.213161610838857,586.3,True
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2014,1.0,1,7137.0804,0.014011331580347617,1.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2015,1.0,1,7718.1572,0.012956460643221935,1.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2016,0.0,0,7973.082716543308,0.0,0.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2017,3.0,3,8041.0714,0.03730846115854661,3.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2018,8.0,8,14043.661566156616,0.05696520072285815,8.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2019,14.0,14,17535.061506150614,0.07984003931260433,14.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2020,15.0,15,16396.6289,0.09148221925056803,15.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2021,20.0,20,18214.6793,0.10980154890786356,20.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2022,30.0,30,18038.9874,0.1663064524342425,30.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2023,57.0,57,21153.6624,0.2694568861040346,57.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2024,44.0,44,22989.7176,0.19138991076602002,44.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2025,56.0,56,25066.852285228524,0.22340260102382245,56.0,False
ieee,Design & compute,Photonic-computing,Photonic / optical computing,2026,28.0,28,13916.627325465093,0.2011981735600888,28.0,True
ieee,Design & compute,RISCV,RISC-V,2014,0.0,0,7137.0804,0.0,0.0,False
ieee,Design & compute,RISCV,RISC-V,2015,0.0,0,7718.1572,0.0,0.0,False
ieee,Design & compute,RISCV,RISC-V,2016,1.0,1,7973.082716543308,0.012542200244895304,1.0,False
ieee,Design & compute,RISCV,RISC-V,2017,5.0,5,8041.0714,0.06218076859757768,5.0,False
ieee,Design & compute,RISCV,RISC-V,2018,13.0,13,14043.661566156616,0.09256845117464449,13.0,False
ieee,Design & compute,RISCV,RISC-V,2019,32.0,32,17535.061506150614,0.1824915184288099,32.0,False
ieee,Design & compute,RISCV,RISC-V,2020,52.0,52,16396.6289,0.3171383600686358,52.0,False
ieee,Design & compute,RISCV,RISC-V,2021,73.0,73,18214.6793,0.400775653513702,73.0,False
ieee,Design & compute,RISCV,RISC-V,2022,74.0,74,18038.9874,0.4102225826711315,74.0,False
ieee,Design & compute,RISCV,RISC-V,2023,120.0,120,21153.6624,0.5672776549558624,120.0,False
ieee,Design & compute,RISCV,RISC-V,2024,162.0,162,22989.7176,0.7046628532748919,162.0,False
ieee,Design & compute,RISCV,RISC-V,2025,191.0,191,25066.852285228524,0.7619624427776801,191.0,False
ieee,Design & compute,RISCV,RISC-V,2026,125.16,125,13916.627325465093,0.8993532662328338,125.2,True
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2014,1.0,1,7137.0804,0.014011331580347617,1.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2015,4.0,4,7718.1572,0.05182584257288774,4.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2016,2.0,2,7973.082716543308,0.025084400489790607,2.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2017,3.0,3,8041.0714,0.03730846115854661,3.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2018,7.0,7,14043.661566156616,0.04984455063250088,7.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2019,14.0,14,17535.061506150614,0.07984003931260433,14.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2020,12.0,12,16396.6289,0.07318577540045441,12.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2021,14.0,14,18214.6793,0.07686108423550449,14.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2022,14.0,14,18038.9874,0.07760967780264649,14.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2023,8.0,8,21153.6624,0.037818510330390825,8.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2024,10.0,10,22989.7176,0.04349770699227728,10.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2025,13.0,13,25066.852285228524,0.05186131809481592,13.0,False
ieee,Interconnect & BEOL,Airgap,Air-gap / low-k dielectric,2026,6.0,6,13916.627325465093,0.043113894334304736,6.0,True
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2014,35.0,35,7137.0804,0.4903966053121666,35.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2015,42.0,42,7718.1572,0.5441713470153212,42.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2016,28.0,28,7973.082716543308,0.3511816068570685,28.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2017,25.0,25,8041.0714,0.3109038429878884,25.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2018,73.0,73,14043.661566156616,0.5198074565960806,73.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2019,90.0,90,17535.061506150614,0.5132573955810279,90.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2020,85.0,85,16396.6289,0.5183992424198854,85.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2021,72.0,72,18214.6793,0.39528557606830883,72.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2022,72.0,72,18038.9874,0.399135485842182,72.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2023,79.33,77,21153.6624,0.3750335607763759,79.3,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2024,92.0,92,22989.7176,0.400178904328951,92.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2025,76.0,76,25066.852285228524,0.3031892442466162,76.0,False
ieee,Interconnect & BEOL,HKMG,High-k / metal gate,2026,62.0,62,13916.627325465093,0.4455102414544823,62.0,True
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2014,0.0,0,7137.0804,0.0,0.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2015,0.0,0,7718.1572,0.0,0.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2016,0.0,0,7973.082716543308,0.0,0.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2017,1.0,1,8041.0714,0.012436153719515536,1.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2018,5.0,5,14043.661566156616,0.03560325045178634,5.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2019,0.0,0,17535.061506150614,0.0,0.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2020,3.0,3,16396.6289,0.018296443850113604,3.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2021,7.0,7,18214.6793,0.038430542117752244,7.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2022,4.0,4,18038.9874,0.022174193657899,4.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2023,8.0,8,21153.6624,0.037818510330390825,8.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2024,9.0,9,22989.7176,0.03914793629304955,9.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2025,9.0,9,25066.852285228524,0.035903989450257176,9.0,False
ieee,Interconnect & BEOL,RuMo,Ru / Mo interconnect (post-Cu),2026,3.0,3,13916.627325465093,0.021556947167152368,3.0,True
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2014,0.0,0,7137.0804,0.0,0.0,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2015,3.46,2,7718.1572,0.04479480326383263,3.5,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2016,4.23,2,7973.082716543308,0.05300333823492756,4.2,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2017,1.96,1,8041.0714,0.02435827975195776,2.0,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2018,9.29,5,14043.661566156616,0.06613897158926842,9.3,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2019,14.5,8,17535.061506150614,0.08269907310132235,14.5,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2020,27.85,17,16396.6289,0.16986215176624908,27.9,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2021,31.21,21,18214.6793,0.17132335676093957,31.2,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2022,18.51,14,18038.9874,0.10260832693814381,18.5,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2023,30.64,22,21153.6624,0.1448385914803418,30.6,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2024,36.17,25,22989.7176,0.15735295504456304,36.2,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2025,43.6,8,25066.852285228524,0.17394780313957253,43.6,False
ieee,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2026,16.86,13,13916.627325465093,0.12112609091587725,16.9,True
ieee,Lithography & patterning,DSA,Directed self-assembly,2014,1.0,1,7137.0804,0.014011331580347617,1.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2015,3.0,3,7718.1572,0.038869381929665804,3.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2016,5.02,5,7973.082716543308,0.06291728741271493,5.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2017,2.0,2,8041.0714,0.02487230743903107,2.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2018,7.0,7,14043.661566156616,0.04984455063250088,7.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2019,4.0,4,17535.061506150614,0.022811439803601237,4.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2020,5.0,5,16396.6289,0.030494073083522675,5.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2021,3.0,3,18214.6793,0.016470232336179533,3.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2022,4.0,4,18038.9874,0.022174193657899,4.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2023,4.0,4,21153.6624,0.018909255165195413,4.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2024,0.0,0,22989.7176,0.0,0.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2025,1.0,1,25066.852285228524,0.003989332161139687,1.0,False
ieee,Lithography & patterning,DSA,Directed self-assembly,2026,2.0,2,13916.627325465093,0.014371298111434913,2.0,True
ieee,Lithography & patterning,EUV,EUV lithography,2014,8.01,8,7137.0804,0.11217026248130564,8.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2015,6.0,6,7718.1572,0.07773876385933161,6.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2016,4.0,4,7973.082716543308,0.050168800979581214,4.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2017,10.0,10,8041.0714,0.12436153719515536,10.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2018,11.0,11,14043.661566156616,0.07832715099392995,11.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2019,15.0,15,17535.061506150614,0.08554289926350464,15.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2020,26.0,26,16396.6289,0.1585691800343179,26.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2021,22.0,22,18214.6793,0.12078170379864991,22.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2022,33.0,33,18038.9874,0.18293709767766675,33.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2023,27.0,27,21153.6624,0.12763747236506903,27.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2024,24.0,24,22989.7176,0.10439449678146547,24.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2025,32.0,32,25066.852285228524,0.12765862915646997,32.0,False
ieee,Lithography & patterning,EUV,EUV lithography,2026,28.0,28,13916.627325465093,0.2011981735600888,28.0,True
ieee,Lithography & patterning,HighNA,High-NA EUV,2014,0.0,0,7137.0804,0.0,0.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2015,0.0,0,7718.1572,0.0,0.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2016,0.0,0,7973.082716543308,0.0,0.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2017,0.0,0,8041.0714,0.0,0.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2018,0.0,0,14043.661566156616,0.0,0.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2019,7.0,7,17535.061506150614,0.039920019656302166,7.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2020,0.0,0,16396.6289,0.0,0.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2021,3.0,3,18214.6793,0.016470232336179533,3.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2022,6.0,6,18038.9874,0.0332612904868485,6.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2023,3.0,3,21153.6624,0.01418194137389656,3.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2024,4.0,4,22989.7176,0.017399082796910912,4.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2025,2.0,2,25066.852285228524,0.007978664322279373,2.0,False
ieee,Lithography & patterning,HighNA,High-NA EUV,2026,8.0,8,13916.627325465093,0.05748519244573965,8.0,True
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2014,2.0,2,7137.0804,0.028022663160695235,2.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2015,12.0,12,7718.1572,0.15547752771866322,12.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2016,10.0,10,7973.082716543308,0.12542200244895305,10.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2017,5.0,5,8041.0714,0.06218076859757768,5.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2018,15.0,15,14043.661566156616,0.10680975135535903,15.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2019,13.0,13,17535.061506150614,0.07413717936170403,13.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2020,15.0,15,16396.6289,0.09148221925056803,15.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2021,14.0,14,18214.6793,0.07686108423550449,14.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2022,17.0,17,18038.9874,0.09424032304607075,17.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2023,16.0,16,21153.6624,0.07563702066078165,16.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2024,6.0,6,22989.7176,0.026098624195366366,6.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2025,8.0,8,25066.852285228524,0.03191465728911749,8.0,False
ieee,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2026,8.0,8,13916.627325465093,0.05748519244573965,8.0,True
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2014,7.0,7,7137.0804,0.09807932106243332,7.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2015,11.0,11,7718.1572,0.14252106707544127,11.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2016,15.0,15,7973.082716543308,0.18813300367342956,15.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2017,7.0,7,8041.0714,0.08705307603660875,7.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2018,15.0,15,14043.661566156616,0.10680975135535903,15.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2019,8.0,8,17535.061506150614,0.045622879607202474,8.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2020,10.0,10,16396.6289,0.06098814616704535,10.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2021,12.0,12,18214.6793,0.06588092934471813,12.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2022,10.5,10,18038.9874,0.058217960182900846,10.5,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2023,7.0,7,21153.6624,0.03309119653909197,7.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2024,15.0,15,22989.7176,0.06524656048841591,15.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2025,10.0,10,25066.852285228524,0.039893321611396866,10.0,False
ieee,Lithography & patterning,NIL,Nanoimprint lithography,2026,4.0,4,13916.627325465093,0.028742596222869825,4.0,True
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2014,20.32,14,7137.0804,0.28472724114488224,20.3,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2015,23.0,23,7718.1572,0.2979985947941045,23.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2016,24.01,24,7973.082716543308,0.3011210449303021,24.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2017,25.07,25,8041.0714,0.3118365545168521,25.1,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2018,64.0,64,14043.661566156616,0.4557216057828652,64.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2019,72.0,72,17535.061506150614,0.4106059164648223,72.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2020,72.0,72,16396.6289,0.4391146524027265,72.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2021,80.67,75,18214.6793,0.4428596644350424,80.7,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2022,75.0,75,18038.9874,0.4157661310856062,75.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2023,72.0,72,21153.6624,0.3403665929735174,72.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2024,77.0,77,22989.7176,0.33493234384053505,77.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2025,87.0,87,25066.852285228524,0.3470718980191527,87.0,False
ieee,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2026,55.0,55,13916.627325465093,0.39521069806446013,55.0,True
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2014,25.0,25,7137.0804,0.3502832895086904,25.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2015,22.0,22,7718.1572,0.28504213415088253,22.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2016,21.0,21,7973.082716543308,0.26338620514280137,21.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2017,21.0,21,8041.0714,0.2611592281098263,21.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2018,36.0,36,14043.661566156616,0.25634340325286165,36.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2019,54.0,54,17535.061506150614,0.3079544373486167,54.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2020,43.0,43,16396.6289,0.262249028518295,43.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2021,65.0,65,18214.6793,0.35685503395055657,65.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2022,65.0,65,18038.9874,0.36033064694085876,65.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2023,79.0,79,21153.6624,0.3734577895126094,79.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2024,76.0,76,22989.7176,0.3305825731413073,76.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2025,114.0,114,25066.852285228524,0.4547838663699243,114.0,False
ieee,Materials & power devices,CNT,Carbon nanotube transistor,2026,54.0,54,13916.627325465093,0.38802504900874263,54.0,True
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2014,1.0,1,7137.0804,0.014011331580347617,1.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2015,0.0,0,7718.1572,0.0,0.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2016,2.0,2,7973.082716543308,0.025084400489790607,2.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2017,5.0,5,8041.0714,0.06218076859757768,5.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2018,7.0,7,14043.661566156616,0.04984455063250088,7.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2019,21.0,21,17535.061506150614,0.1197600589689065,21.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2020,28.0,28,16396.6289,0.17076680926772697,28.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2021,31.0,31,18214.6793,0.17019240080718853,31.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2022,55.0,55,18038.9874,0.30489516279611123,55.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2023,49.0,49,21153.6624,0.2316383757736438,49.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2024,65.0,65,22989.7176,0.2827350954498023,65.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2025,89.0,89,25066.852285228524,0.3550505623414321,89.0,False
ieee,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2026,55.0,55,13916.627325465093,0.39521069806446013,55.0,True
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2014,2.0,2,7137.0804,0.028022663160695235,2.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2015,8.0,8,7718.1572,0.10365168514577548,8.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2016,25.0,25,7973.082716543308,0.31355500612238263,25.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2017,30.0,30,8041.0714,0.3730846115854661,30.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2018,55.0,55,14043.661566156616,0.39163575496964975,55.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2019,100.0,100,17535.061506150614,0.570285995090031,100.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2020,77.0,77,16396.6289,0.4696087254862492,77.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2021,81.0,81,18214.6793,0.44469627307684745,81.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2022,129.0,129,18038.9874,0.7151177454672427,129.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2023,152.0,152,21153.6624,0.7185516962774257,152.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2024,177.0,177,22989.7176,0.7699094137633078,177.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2025,230.0,230,25066.852285228524,0.9175463970621279,230.0,False
ieee,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2026,149.0,149,13916.627325465093,1.070661709301901,149.0,True
ieee,Materials & power devices,GaN,GaN power / RF,2014,516.54,245,7137.0804,7.2374365667320735,516.5,False
ieee,Materials & power devices,GaN,GaN power / RF,2015,538.16,257,7718.1572,6.972622946835022,538.2,False
ieee,Materials & power devices,GaN,GaN power / RF,2016,658.28,298,7973.082716543308,8.256304661610134,658.3,False
ieee,Materials & power devices,GaN,GaN power / RF,2017,629.28,269,8041.0714,7.825831103385908,629.3,False
